Mfcc0;Mfcc1;Mfcc2;Mfcc3;Mfcc4;Mfcc5;Mfcc6;Mfcc7;Mfcc8;Mfcc9;Mfcc10;Mfcc11;Mfcc12;Mfcc13;Mfcc14;Mfcc15;Mfcc16;Mfcc17;Mfcc18;Mfcc19;Mfcc20;Mfcc21;Mfcc22;Mfcc23;Mfcc24;Mfcc25;Mfcc26;Mfcc27;Mfcc28;Mfcc29;Mfcc30;Mfcc31;Mfcc32;Mfcc33;Mfcc34;Mfcc35;Mfcc36;Mfcc37;Mfcc38;Mfcc39;Mfcc40;Mfcc41;Mfcc42;Mfcc43;Mfcc44;Mfcc45;Mfcc46;Mfcc47;Mfcc48;Mfcc49;Mfcc50;Mfcc51;Mfcc52;Mfcc53;Mfcc54;Mfcc55;Mfcc56;Mfcc57;Mfcc58;Mfcc59;Mfcc60;Mfcc61;Mfcc62;Mfcc63;Mfcc64;Mfcc65;Mfcc66;Mfcc67;Mfcc68;Mfcc69;frame_energy;frame_zcr;frame_pitch;emotion;wav_files
14.4032;19.054;19.8821;19.7616;15.8009;12.5301;16.7161;21.2882;19.0957;20.2873;14.6718;18.0363;22.3684;16.1366;16.1126;20.3335;16.9043;17.3206;2.27615;14.8027;13.9284;16.4999;12.7213;11.4872;12.8301;7.08315;10.4122;8.27717;6.60133;10.9458;21.0573;16.86;19.2284;16.7583;25.1988;9.79162;14.2165;14.3712;4.93648;5.06226;9.16111;11.6201;11.7499;10.1741;8.55215;4.52826;9.21058;7.52903;9.66031;10.801;9.17429;3.37896;6.18826;10.9061;12.9327;13.1076;11.5186;9.14178;3.66836;1.07028;2.76112;4.02859;7.04058;8.86322;6.27469;7.49516;12.9097;14.7918;12.8363;10.6671;3471.05517578;0.0532140471041;204.891021729;T;16a04Tc.wav
27.5311;27.5831;21.4251;23.1453;22.1113;10.6818;8.82074;12.7374;19.449;21.6423;17.0766;13.6527;16.9351;16.1363;17.9425;21.9427;24.4064;20.9148;20.1918;16.3454;10.348;8.15952;8.86003;9.46283;19.1754;25.7507;0.902219;3.43556;15.5695;15.4618;13.2295;11.6297;13.939;20.8046;23.7256;17.2122;13.3682;22.8879;30.4088;27.2465;11.9955;15.0926;13.1402;13.3427;11.4591;15.8631;16.8677;25.6815;30.1854;27.6952;28.1326;22.8294;10.8259;22.2914;17.8074;18.5194;20.1022;18.2172;15.5922;8.6799;8.18434;8.0992;9.41201;9.26574;16.6332;25.9976;22.1806;20.9538;20.6258;8.4933;1815.65673828;0.0291240457445;127.777282715;N;11b10Nc.wav
20.0187;25.6069;21.9889;23.9331;11.6391;11.0808;4.19509;5.0477;1.5666;1.61225;0.875057;10.5894;9.65047;9.35444;8.80194;11.2911;12.6261;16.202;17.6647;17.4953;14.6164;13.7052;11.9304;9.11415;5.16499;-0.571883;2.07315;6.75468;15.9916;19.9215;18.9749;14.4009;7.98611;15.4925;11.2655;10.8748;11.1808;12.4635;15.1159;14.8538;16.8268;16.5687;12.3288;17.5075;20.2577;26.0405;12.7463;4.89881;16.5616;19.8087;16.3155;15.1655;13.298;12.1842;12.7635;13.3332;14.365;16.1257;24.2022;21.2089;17.4032;17.4387;17.7682;19.5756;21.8901;25.5444;26.8344;27.3118;29.0691;27.2412;898.055236816;0.0426241643727;410.15020752;N;11b02Na.wav
8.89535;18.643;11.2203;11.1711;8.86572;9.07929;13.1336;9.59359;10.0212;8.29371;10.7638;5.83602;7.53988;8.98112;7.9153;5.55057;9.4804;10.5807;4.50831;-0.0393392;-2.45186;-3.17956;-6.65222;-10.1689;-8.39724;-1.25275;3.09699;0.202337;-4.05945;-4.5155;-2.40916;-6.21896;-8.84455;-6.23697;0.894105;2.02983;4.29416;-0.281691;0.233516;3.35526;10.895;18.5254;5.64032;11.6693;5.37532;7.2083;3.91921;7.53929;6.66465;6.45315;1.27678;-4.04445;-5.50097;-16.5761;-9.14361;-10.9569;-14.3982;-14.2559;-14.1325;-14.0034;-10.5823;-6.29668;-12.279;-11.3535;-5.72567;-1.44801;-5.05945;-11.7224;-12.7478;-8.16113;1795.89929199;0.0621376261115;255.528198242;W;15b02Wa.wav
30.5049;24.9686;19.9816;32.3034;27.8515;24.183;30.9649;18.4927;11.4023;13.7517;9.78729;15.664;14.2548;23.5366;23.5461;21.5844;19.1412;17.301;19.3566;20.8631;22.6483;18.7644;19.8887;18.1044;18.4815;18.6686;10.6375;16.105;15.9259;16.7326;9.32795;14.2134;11.8292;13.1042;17.3023;16.955;12.9013;22.1474;24.2969;21.7645;24.6123;16.0808;20.408;22.3567;19.2936;17.1985;12.3064;15.8683;10.6794;20.443;23.0942;23.788;18.9467;7.69585;4.6254;1.89781;5.2805;7.88381;7.49971;3.37901;7.41024;2.18145;8.93549;16.3239;22.3709;31.3612;29.9511;30.0819;7.57066;11.787;2884.87939453;0.0414188429713;3614.53930664;T;14a07Tc.wav
20.8897;18.762;20.7551;18.0365;14.1821;22.0512;21.3333;17.0352;14.355;11.6788;-5.80593;-9.86624;-15.8438;-18.9946;-19.481;-19.1541;-19.1869;-13.8815;-15.7981;-21.0888;-21.7242;-25.081;-20.3112;-21.9479;-22.5948;-18.0125;0.273606;5.4376;6.99595;10.2636;4.97249;5.41032;-2.29193;-5.31921;-8.13207;-10.5577;-11.2878;-22.1406;-17.0197;-14.94;-14.8362;-15.589;-14.3108;-12.2758;-18.3083;-14.4109;-13.4226;-3.82072;4.91907;14.3857;11.5816;7.31498;11.2944;13.8411;7.09609;-4.66441;-10.7831;-15.7715;-17.6587;-21.1541;-10.477;1.30863;5.03079;8.17164;17.0853;21.6345;14.0333;11.3679;-0.164027;-9.32659;1029.9987793;0.0646295696497;706.755249023;W;14a01Wa.wav
13.285;14.1346;10.287;6.97291;17.1865;24.8855;19.7327;8.77889;7.96406;8.89944;5.68794;1.52945;0.973639;2.83319;6.50996;10.0969;12.0176;8.05401;2.73665;-0.0636428;6.34385;1.78574;-4.3506;1.35718;-2.47263;5.39719;3.91603;1.00013;1.56228;-1.22686;-1.55464;-2.80762;-3.06076;-0.405552;0.880858;-2.3934;1.80165;7.60955;13.3267;5.69453;-2.31605;-10.6948;-10.2674;-5.0712;-1.42242;11.8236;7.77975;6.20092;-0.0479163;7.33883;3.53811;-6.11791;-12.6629;-9.80534;-10.0458;-2.71557;5.55826;7.08555;6.1651;1.30211;0.0608438;1.20382;2.55938;1.3011;-1.55872;2.54625;0.790417;7.76047;6.36031;2.82044;1227.62231445;0.0648247748613;132.096786499;W;03b01Wc.wav
20.1367;18.0525;16.2375;20.0591;16.1121;20.9078;20.1926;19.6149;4.04276;9.54133;15.9018;9.88882;12.0542;12.2723;16.8832;13.8326;16.1341;16.1927;16.3553;12.059;9.03341;5.37038;4.19074;3.3887;7.70834;7.90956;6.6677;3.13494;8.00501;5.21777;3.0889;8.04406;6.53328;5.80934;5.69904;-2.3601;0.153852;6.35247;9.57633;9.96458;7.73092;13.0398;9.87029;14.9286;15.909;21.2614;14.0727;16.3278;15.7076;16.4321;19.7692;18.5934;7.61886;15.5494;7.26511;13.3682;11.716;1.39661;6.61727;11.1355;9.84824;12.1963;14.286;11.6085;9.49739;6.58596;10.4753;12.6619;14.6087;15.4887;4275.85009766;0.0666742548347;193.940673828;T;16a02Tc.wav
30.0677;20.4092;23.7595;23.4988;24.6464;25.7788;25.1588;27.0316;20.0576;23.9992;9.95575;14.7825;21.485;21.0991;18.8842;18.1872;19.534;22.105;24.7554;27.2743;28.7988;29.5277;29.2403;20.2594;14.7352;9.52647;5.72025;1.85722;1.58372;-4.43618;5.28767;7.80464;6.20713;4.38543;17.0276;23.5819;22.7702;21.0274;21.4754;19.8157;21.1046;20.1943;19.9715;19.1709;19.7379;23.2614;31.7228;35.0138;25.9929;21.6421;14.6002;7.96708;5.39215;11.5012;10.2134;17.7642;19.658;15.9979;19.4346;26.3362;32.9416;36.9222;37.4486;32.7186;19.6828;18.9813;21.3082;21.4863;23.4938;19.8635;3562.26000977;0.0438262335956;106.811851501;L;11a05Lc.wav
24.8873;25.7256;30.2595;27.7197;26.8605;24.3845;20.3453;23.2378;15.0014;16.3052;14.8395;2.71173;-7.15482;-7.78731;-0.0353994;0.623651;-2.11926;-0.396337;1.60999;1.69238;0.660869;2.53418;2.77712;3.78615;0.718299;-1.57847;-1.5664;-1.4374;-7.02429;-0.947546;-1.37513;1.13328;-1.32524;2.74565;7.71055;15.8432;10.3446;12.3937;5.87742;6.06102;2.36728;6.43706;1.16626;1.8562;-6.17849;2.45085;-1.40368;-3.45139;-0.609907;1.81281;2.4025;7.35964;21.3218;23.8771;17.5426;20.0784;11.6193;5.06661;0.840936;-2.9638;-7.79799;-11.2151;-8.50118;-5.90547;-3.34175;6.49238;8.15829;1.41581;4.87096;15.918;1963.15014648;0.0497395209968;96.007484436;F;08a07Fd.wav
20.7894;23.2078;24.1976;25.6229;28.1489;30.5665;20.2903;24.112;25.2499;26.7366;21.3568;15.2823;16.6167;17.0365;15.0194;14.1884;10.6104;2.06265;8.41207;10.4392;11.8093;11.6795;9.61917;5.51747;10.9911;9.78572;11.5638;7.96517;9.60124;12.9151;15.8739;14.0561;14.6163;10.0703;5.02949;8.01866;11.7343;10.8896;11.9446;9.79094;8.70781;2.43656;6.24536;5.38782;16.6561;13.7481;14.38;15.6808;13.2075;15.8687;14.7071;14.2953;18.4684;17.9596;15.9164;22.4986;11.1017;18.6064;15.0053;14.289;9.43396;5.76673;10.7289;7.34881;6.17229;9.21832;10.8145;15.2424;18.5582;22.5511;1982.19567871;0.0378143526614;157.911239624;N;09b09Nd.wav
24.3868;26.5458;26.3799;25.3136;21.6749;21.1059;24.9876;26.0581;28.3127;30.0933;29.0161;25.3636;12.9859;10.7036;5.75835;9.58973;8.14798;8.36554;2.88744;6.37797;6.99722;15.9892;20.5825;21.3816;20.9707;19.2197;19.2047;14.3334;10.8794;13.9269;14.6389;16.3684;18.4079;19.1826;22.5823;16.9145;17.0923;17.5802;19.1363;20.0195;14.7207;13.2198;15.4971;3.09748;15.05;14.5092;12.4834;10.4654;2.00518;10.478;6.66068;8.93237;5.75655;-3.14693;2.80412;-1.03247;5.07292;7.60007;5.68029;5.8742;2.87817;2.17802;1.16765;3.48969;2.98288;-3.5587;-7.59475;3.98308;17.5531;21.8235;3487.78808594;0.0507868416607;4047.93164062;E;14a07Eb.wav
11.075;10.6274;10.2114;10.3046;8.36128;11.7094;10.8258;9.98244;11.7603;3.62629;2.06075;0.151929;-9.02063;1.95941;-1.64917;3.05942;2.0877;4.08817;6.88847;-1.47615;5.3241;-0.731597;0.548319;3.64292;4.57419;1.78335;4.19905;4.69452;13.5609;12.193;13.7449;12.2365;13.3154;9.40294;-0.473424;7.13958;7.26906;9.76721;8.86745;13.5559;13.36;17.3737;10.1226;11.5388;13.3794;10.4484;10.8622;4.05356;-0.143219;1.79089;-2.03722;-1.09353;8.96955;19.245;6.01528;4.6874;5.27691;11.7295;9.79647;7.38264;7.92623;7.19297;8.60311;5.42981;8.99949;3.62994;9.95036;10.1446;12.2807;9.10447;964.838317871;0.0704374536872;181.693115234;W;10b02Wb.wav
18.0492;17.4582;12.5747;12.0676;16.6478;22.8329;19.8197;26.0873;18.1941;10.149;-8.06685;-3.57474;-13.1787;-4.65692;0.456826;-1.99287;2.55975;-1.43474;-3.53676;0.666759;-4.15209;-2.2547;-6.36623;-5.07382;-5.49642;-0.480014;-4.38696;0.853872;2.92571;4.65152;7.04769;7.18972;-0.31457;0.768165;-5.19583;-14.1399;-14.1844;-13.5375;-13.6129;-2.33845;3.93349;10.1194;10.2608;7.84343;9.91214;3.67531;0.587191;-5.9837;-4.65525;-3.81493;-2.48638;2.43137;1.97806;4.70757;1.90098;1.29659;1.13873;-2.11232;-5.68339;-10.6878;-3.92555;4.64049;12.455;6.99619;10.9192;10.8047;12.656;14.3143;10.5868;0.681577;1807.89160156;0.0485884360969;312.628265381;F;13b03Fd.wav
12.6933;14.1542;19.066;14.7254;24.1542;22.7652;12.1678;6.53667;-0.0349889;-4.24303;-7.02946;-9.48888;-10.5635;-13.7441;-23.3612;-13.8481;-12.3411;-17.8515;-15.7164;-13.5124;-15.0074;-11.3792;-14.0057;-12.9265;-7.82148;-1.81763;4.09144;3.86841;6.63922;12.7546;11.1226;-4.45599;2.78153;4.7148;-8.58236;-14.9328;-18.3034;-27.9144;-25.6115;-27.646;-23.1096;-19.4113;-8.48905;-8.00415;-13.1539;-17.4469;-8.23998;-9.24315;-9.3105;-15.6488;-9.16488;-4.34945;-8.49572;-9.27106;-13.3957;-13.9019;-14.2883;-16.6038;-12.5875;-12.3394;-6.01604;0.519178;-0.973853;10.2275;11.1436;14.177;14.5932;5.44957;0.948537;-7.13141;2851.06005859;0.04632877931;336.926330566;W;13b02Wa.wav
19.9736;22.403;26.2262;26.5821;4.83652;6.70689;8.60173;-2.26734;-4.23249;-2.55348;-3.28252;2.62477;6.56473;6.115;12.5358;11.3799;8.60685;5.2731;4.07436;3.65229;3.6424;0.80114;-2.02559;-4.17327;-11.2096;-14.044;-14.7688;-14.7163;-22.9528;-24.1877;-17.3158;-17.4184;-17.5477;-20.3359;-19.7412;-3.36793;9.51939;11.8432;16.456;21.3092;1.69622;3.48759;0.354274;2.66591;-0.2219;-0.376556;-4.89995;-9.77916;-5.22392;1.03284;6.47819;10.5173;12.9577;7.70079;11.2437;4.33414;3.49941;3.75219;-3.22392;-7.23874;-8.83379;-6.55906;-17.2241;-24.0273;-10.2095;-13.8026;-3.79525;8.68231;17.5791;16.1092;1366.77355957;0.0478768050671;220.165786743;L;16a05La.wav
20.6794;18.167;18.7546;20.3221;20.1787;19.4805;20.8519;18.4008;10.7006;3.30221;-4.20911;-9.4241;-10.2535;-6.14902;2.11293;14.1233;12.0374;5.91246;8.14508;5.54394;3.44709;-0.765887;-3.44813;-11.7143;-12.08;-11.745;-7.19666;-5.28002;-4.22969;0.980627;4.10581;9.23781;8.02853;2.22292;-0.611291;5.59743;-3.07094;1.3008;-1.00535;-6.49781;-6.47257;-9.79683;-8.1871;-9.73519;-15.8934;-16.9148;-16.8135;-12.6148;-2.43616;4.11487;8.88998;5.42694;-1.67397;3.8711;-0.972089;-0.975827;-2.25293;-2.05805;-2.7231;-6.83326;-7.16513;-4.16728;2.69418;14.4547;21.093;18.0818;16.1646;4.518;3.26975;-3.82437;2149.6784668;0.0563526339829;356.361907959;W;13b01Wa.wav
13.6887;17.6206;19.4446;19.0233;8.30299;19.2069;15.7044;19.4645;16.4997;17.0533;20.7314;20.7576;24.0562;22.1669;16.6029;7.50292;-0.638546;-7.89907;-20.5912;-20.0765;-17.9645;-18.5608;-17.4639;-12.6587;-11.5648;1.70186;8.39443;6.39556;-2.55375;1.71359;-2.1265;2.53679;-2.07674;-7.21607;-0.605315;-8.52274;-12.1263;-13.0911;-16.7398;-15.4929;-17.5811;-25.0624;-6.68962;-9.21184;-3.90646;-8.2466;-15.7013;-1.94943;-2.35339;-1.10864;4.05561;13.4954;11.8711;-3.37166;-14.2771;-10.2784;-11.023;-12.4323;-11.9308;-16.7471;-19.9839;-12.9581;-8.1517;-13.2083;-13.1529;-14.9707;-6.94581;-5.36737;-0.271391;7.10876;1798.42419434;0.0696070119739;336.98223877;W;14b01Wc.wav
20.3564;14.465;15.2968;17.478;17.4904;20.297;15.4145;14.2515;18.9566;15.4125;17.6953;17.9799;14.9894;13.7077;12.5165;1.95045;0.607627;2.37481;7.35432;1.97699;2.58816;15.3607;25.1249;19.6677;22.4096;10.1054;9.54528;8.41355;0.104625;-0.594221;-1.8721;0.28618;-1.81168;3.11055;6.98668;6.69591;7.51073;1.41966;-1.84304;-8.10092;-8.43356;-4.23241;-8.0646;5.53945;20.2369;20.461;10.4569;1.05218;0.265044;-10.3605;-8.58765;-11.2511;-4.37143;-0.680607;5.84222;4.25757;3.6865;9.61218;18.4275;24.6528;7.21251;4.30649;4.24563;-1.17977;-1.44792;-3.22039;8.60585;11.6225;11.4772;20.5313;992.420654297;0.0585929043591;289.043792725;A;03b10Ab.wav
22.5623;24.6291;19.3788;10.3712;18.5666;27.7404;22.1505;24.551;25.2628;13.9504;8.92419;18.0419;20.0495;15.3292;18.7821;18.9795;20.4151;21.2167;25.6649;25.6311;26.0764;20.7224;26.8624;22.4154;20.0673;16.8509;17.3167;17.9676;18.4232;21.9197;30.1582;26.7252;28.7874;24.3119;27.6688;13.6042;23.5043;18.2834;18.6389;16.1494;16.3938;16.5919;17.7702;20.0465;19.108;16.0703;14.9457;15.5132;18.5562;14.7666;14.4299;14.1845;16.3127;24.7317;22.3016;16.1535;25.6294;25.194;13.7231;12.8249;15.6564;13.7589;15.4725;11.0912;17.4872;23.3203;11.8577;8.88947;15.7871;23.3005;1020.22302246;0.0469326637685;125.291625977;N;15a01Nb.wav
16.2432;21.3757;31.8077;24.0546;30.6992;28.5618;29.2284;26.5397;24.7533;27.923;19.9863;25.2649;26.6952;31.5902;26.4685;31.8479;32.5546;31.9502;34.5062;34.0061;36.3081;35.5943;26.0783;10.9502;18.0183;10.831;5.87001;0.833601;2.96626;5.50627;18.0044;21.6282;24.0975;23.373;21.2658;19.5504;20.0971;30.0042;34.4334;30.9706;34.0816;34.2644;32.1471;32.5142;30.6049;25.4788;28.0022;25.2668;24.1045;20.5869;17.3961;15.1582;8.51244;7.76576;8.27854;20.3455;22.2452;14.3497;18.0243;26.2236;27.4955;22.7019;23.7375;24.6981;28.2007;31.9788;32.8073;33.7835;33.0845;34.8377;2251.94580078;0.0398256257176;109.366531372;T;10a07Ta.wav
22.7318;27.349;28.1429;27.7754;19.8498;24.1856;22.9374;13.3661;14.8218;12.2897;9.91479;5.81174;-2.47339;-4.23466;-10.8418;-8.47996;-7.34147;-0.70146;2.44056;8.87261;10.2924;2.76068;6.09763;10.1947;8.25368;10.3508;9.63831;14.437;10.8452;7.71537;3.05916;8.389;8.69613;7.55852;7.93566;5.87693;7.92779;7.29143;9.28338;8.16347;13.2586;16.9189;17.7007;18.9639;16.6261;16.575;17.3658;19.1695;15.3184;16.1616;16.35;14.551;16.28;13.6823;14.7271;16.3097;18.8601;24.2285;25.3333;24.4556;24.6327;27.0461;24.9327;25.3596;19.0616;17.7002;17.1499;13.6392;25.9834;22.4965;2780.35791016;0.0388271771371;163.918914795;L;13a02Lc.wav
14.2924;17.5756;7.46665;7.84888;12.8479;11.5031;11.5352;11.2724;12.559;10.6304;16.5762;14.4764;16.7201;17.205;18.6716;18.8205;17.0965;14.7234;1.00294;9.97661;6.90933;9.78679;8.80246;7.7471;2.28898;9.71148;12.1895;19.2271;24.9289;26.398;12.6541;14.505;9.43015;6.62253;4.8332;6.09899;3.36441;2.52451;1.64743;5.01879;5.58354;4.13315;1.63868;5.86933;7.96658;14.6544;20.0741;20.872;26.8419;8.71421;12.151;0.113398;-2.41508;-7.12374;-8.92644;-16.8705;-6.52953;12.314;2.68324;0.273612;1.12553;1.72434;2.60854;2.94979;8.7694;4.1289;5.12472;2.94969;11.696;11.2183;841.92956543;0.0530961863697;430.497344971;F;14a07Fd.wav
18.2358;17.5374;21.856;17.9952;13.898;14.7386;11.822;9.56911;8.73334;0.0430495;1.00175;-1.59053;-8.39765;-5.66844;-7.91975;-9.05033;-11.5201;-2.87395;-3.28427;-3.83203;1.59324;-4.10875;3.34364;-0.239242;2.3796;-2.08314;8.19802;11.6727;5.71779;4.37071;-0.845691;-7.10337;-0.346609;9.64909;17.6956;13.6872;8.21994;10.7313;10.8673;9.56822;10.0643;17.1036;13.752;14.8634;14.9327;16.1453;14.9823;10.1155;3.80113;1.42158;2.39138;4.85242;6.26482;4.55648;-0.0256411;-2.28474;1.18202;2.08645;0.251271;4.29215;12.1142;21.6579;22.7193;14.9624;22.2733;19.8671;20.6197;5.93786;0.748201;-3.22117;552.588012695;0.0423556603491;138.391464233;F;12a01Fb.wav
21.4553;25.1337;27.609;22.0345;15.1693;16.0771;13.1398;14.0751;11.7512;7.88181;6.62426;3.33984;3.47492;8.41286;12.8744;16.4993;22.2497;14.8126;8.82492;15.9534;16.968;17.2585;16.5067;15.3851;14.9287;14.3017;14.1561;13.583;14.2554;13.6667;13.9147;15.0375;17.7858;26.7972;10.7201;14.1712;21.9349;21.1331;20.5129;20.2396;18.2731;18.1524;17.549;17.6635;18.5767;17.0601;11.0095;10.0016;6.8496;7.67891;21.0071;26.6581;24.3713;18.8205;5.83938;14.997;6.77265;13.989;15.7163;16.6771;15.8739;15.2202;16.123;14.2289;15.5304;16.1702;16.5202;16.9404;17.7257;20.5276;1611.78894043;0.0405502691865;96.0952758789;L;03b02La.wav
32.1694;31.2798;27.9339;32.6747;29.7636;32.7353;30.8581;32.3305;30.7701;28.3107;28.2356;13.1692;18.9219;13.7514;17.9376;16.6902;18.4832;24.6487;21.4482;22.1278;24.6179;18.3235;26.0869;17.1775;17.5379;16.98;13.5635;20.0578;15.4297;12.0948;18.3129;23.1837;23.492;23.9667;25.3537;25.2101;24.8883;24.5369;19.8423;22.8298;23.9814;23.2944;20.3093;23.6156;23.0603;22.4791;21.0038;24.4322;25.2298;24.1324;23.1655;21.5103;24.841;17.6035;23.48;21.13;18.7493;14.2828;10.0935;17.0113;18.2489;15.2313;17.5869;14.3552;13.0747;14.0943;24.2144;17.7698;13.5049;12.2096;6633.29882812;0.0237889587879;157.375045776;T;08b03Tc.wav
13.9105;14.9216;19.4221;16.7435;14.6978;9.71782;18.7778;16.9981;26.5792;21.2786;13.8939;18.767;15.4326;13.5212;15.824;11.2851;4.94253;9.81027;10.6936;10.3285;10.2624;11.0276;4.30691;0.952498;2.89569;-0.907089;-3.2215;-2.00451;-2.3252;6.83488;9.66858;13.6836;13.596;12.2695;4.89231;8.89046;7.40293;9.4715;15.7549;24.0925;20.1584;18.2024;9.22156;6.94646;7.28397;8.78113;13.8544;18.5645;27.6992;29.5364;25.8034;14.778;11.1029;13.0289;11.8166;10.6046;13.5286;17.2077;16.7724;21.4957;24.0891;25.3108;27.1919;17.8719;10.7486;13.4587;17.5981;10.8828;12.4153;17.0266;2044.90332031;0.0526225753129;170.87059021;A;11a05Ad.wav
13.6873;15.3814;15.8613;11.0491;12.7464;10.0848;4.1638;-5.10102;-8.38741;-11.9013;-10.7606;-11.3179;-15.885;-11.0317;-5.5169;-3.41409;-1.22423;0.849846;11.2;12.7922;6.52189;3.64598;1.42146;4.54782;3.12655;0.924783;-8.28249;-9.96804;-16.4506;-15.4666;-11.636;-11.307;-11.9547;-9.08142;-4.93765;-8.50094;-3.57972;5.60925;6.96027;11.2492;11.4056;-1.58398;-5.54052;-8.53794;-8.68057;-10.8547;-11.966;-7.29178;-1.28798;-4.19544;-3.5664;-2.92986;-7.97698;-5.09493;-15.634;-16.2506;-6.49383;-7.30192;2.27204;9.46481;9.73092;10.9397;10.8568;1.25922;-10.5733;-13.5044;-13.1741;-14.1619;-17.8703;-15.5837;1264.4942627;0.074494086206;276.510375977;W;03a07Wc.wav
15.1991;21.1711;18.4042;21.8626;9.73898;2.87363;-1.09435;3.55864;6.31507;10.6038;15.4464;8.41998;1.32701;-4.17215;0.605479;-6.35641;-4.57985;-10.8659;7.46622;11.5605;14.5388;15.214;5.21074;7.03189;1.10242;-1.29172;-2.24491;1.74109;-1.92962;-5.9987;-12.4446;-10.2804;-0.455115;4.8505;8.43264;0.74969;-9.64433;-13.3667;-12.7327;-6.89776;-1.6377;4.8215;8.53647;4.87091;3.32619;-4.14231;3.36289;1.15225;4.83252;13.6265;16.3022;6.05963;3.63765;3.81237;-3.72546;2.92092;8.55749;5.91826;13.4269;8.37179;20.457;19.9153;19.9473;16.4088;14.5121;11.5565;15.1457;5.33173;11.8469;12.6553;1086.97631836;0.0527214892209;148.913589478;W;03b09Wa.wav
27.264;23.6532;26.8956;26.1895;28.655;29.0708;26.8897;26.0864;22.6353;29.6459;28.6991;31.0878;32.6309;32.978;35.0559;35.1431;35.2109;35.0051;34.706;33.4811;32.2354;27.2611;21.7264;17.0538;13.0338;12.11;11.0591;11.3751;15.5184;19.7798;25.7275;23.8671;24.0758;22.4856;23.249;22.6817;24.3507;25.3661;27.1334;20.4418;22.1349;23.3771;27.3427;33.2442;34.355;32.2241;34.6394;33.1668;28.5732;27.2696;24.3935;15.7053;15.4176;18.9161;12.568;8.13984;7.07891;3.54706;21.3355;30.3888;21.9528;10.9163;11.4947;16.6005;28.3749;27.8477;28.5524;30.2537;28.6618;28.7463;2570.28051758;0.0475094430149;105.50377655;T;11a07Ta.wav
26.0239;31.9557;25.348;23.4641;24.2739;19.1456;12.7925;14.3885;9.63208;4.66858;-1.3526;1.74869;4.22831;1.73377;0.222596;1.24625;-5.4609;-4.25301;-2.74488;-4.40644;-2.89304;4.34114;12.723;11.7;9.94208;4.49093;0.774409;-2.27294;-4.73017;-2.34427;-4.22314;-8.58573;-7.87496;-12.2618;-8.78771;-3.30288;-4.50652;6.74445;3.95368;-0.903329;-1.64967;-6.31815;1.02978;0.411025;2.3559;2.52559;1.42204;5.61731;6.808;4.77788;-1.62941;-6.54545;-2.91668;-5.32421;-3.24457;-3.40513;-2.83382;-4.1859;-1.69426;2.20426;2.93758;5.41356;12.1437;14.6634;19.8734;21.6219;22.5776;21.0399;7.35691;13.5983;3519.11157227;0.0391749963164;195.210830688;L;12b03La.wav
24.9039;24.3893;21.3668;24.6592;23.8758;23.244;19.8385;18.957;24.1372;24.3133;13.241;7.47626;4.76784;2.81203;-1.83501;0.254038;18.3321;28.7181;27.1735;12.4621;14.6653;14.7947;10.8286;7.82974;10.4231;0.877912;5.39256;12.9069;4.11931;0.967536;-0.155511;-6.31706;3.71325;20.1694;9.23633;1.81987;4.97297;7.37328;6.37847;8.40329;9.18136;8.92021;13.1671;23.202;11.3367;20.9713;17.3992;8.99956;10.0033;9.38519;-0.257119;4.43474;10.1566;12.1546;11.5329;17.4015;20.0494;11.8038;14.6089;2.95463;1.20281;-1.689;-1.56027;-1.27487;2.75231;9.45972;8.93567;5.73652;6.87752;6.933;1059.46472168;0.0572608932853;251.587173462;A;13a04Ac.wav
29.117;33.0065;33.1074;28.4723;31.3597;22.9665;24.5208;23.1549;17.3301;22.5788;23.2006;17.3108;19.9084;17.9346;18.1253;19.8042;26.3526;27.5188;24.3422;29.5266;27.3945;29.2419;25.4375;21.7501;20.2881;21.7624;22.3111;23.7292;23.9377;25.9233;28.1642;26.6311;26.9894;29.8627;27.3315;32.1026;30.1628;28.3249;26.1542;27.2971;29.2779;25.1792;26.5237;24.8366;20.7635;23.4985;21.4722;23.2956;20.1815;24.1846;31.3714;20.2554;19.4843;16.721;15.1669;14.1566;22.1075;24.452;27.8655;27.3584;28.816;30.5702;26.3895;27.9217;15.3912;19.0152;17.2184;12.9661;22.7943;25.5239;6373.31103516;0.0268851500005;152.901412964;T;13b03Td.wav
31.3975;24.5264;26.9581;25.743;25.8469;24.026;22.0153;20.9113;16.5838;13.1487;9.19291;10.6309;6.01527;8.84043;11.9884;11.3691;11.4094;8.27634;10.5815;12.0981;14.3951;14.3899;11.5757;7.69452;8.63739;6.94348;8.77729;5.39704;3.85917;2.59767;2.79921;2.08234;6.50887;1.71611;3.93789;1.26241;6.58122;15.9212;16.2675;17.27;19.4883;11.5447;10.1132;11.109;9.03161;8.49022;9.99758;10.5627;10.3114;12.505;12.1828;10.7394;4.6986;13.5231;18.7484;27.8239;23.4898;18.8602;19.7677;18.2772;15.4077;14.4613;14.1243;7.01994;12.1786;10.688;7.41804;9.47677;15.7529;13.8405;3684.54443359;0.0524156950414;213.780487061;E;13a05Ea.wav
